368,Alabama,1,2009,Aug,94.42,74.27
369,Alabama,1,2009,Sep,91.38,71.19
370,Alabama,1,2009,Oct,76.27,55.11
371,Alabama,1,2009,Nov,66.4,43.58
372,Alabama,1,2009,Dec,53.63,35.8
373,Alabama,1,2010,Jan,48.28,30.87
374,Alabama,1,2010,Feb,49.53,31.82
375,Alabama,1,2010,Mar,60.76,42.13
376,Alabama,1,2010,Apr,75.52,51.95
377,Alabama,1,2010,May,83.3,65.28
378,Alabama,1,2010,Jun,90.27,74.56
379,Alabama,1,2010,Jul,91.96,76.01
380,Alabama,1,2010,Aug,92,76.81
381,Alabama,1,2010,Sep,89.68,66.31
382,Alabama,1,2010,Oct,79.32,51.17
383,Alabama,1,2010,Nov,66.91,44.51
384,Alabama,1,2010,Dec,49.41,29.56
385,Alabama,1,2011,Jan,50.85,31.35
386,Alabama,1,2011,Feb,61.51,39.01
387,Alabama,1,2011,Mar,70.34,47.19
388,Alabama,1,2011,Apr,79.26,54.16
389,Alabama,1,2011,May,83.69,59.04
390,Alabama,1,2011,Jun,95.33,72.89
391,Alabama,1,2011,Jul,93.07,76.23
392,Alabama,1,2011,Aug,96.71,74.28
393,Alabama,1,2011,Sep,84.95,63.71
394,Alabama,1,2011,Oct,75.05,49.28
395,Alabama,1,2011,Nov,68.01,44.34
396,Alabama,1,2011,Dec,61.47,40.06
397,Arizona,4,1979,Jan,43.17,30.71
398,Arizona,4,1979,Feb,49.73,34.66
399,Arizona,4,1979,Mar,56.25,40.67
400,Arizona,4,1979,Apr,68.5,48.65
401,Arizona,4,1979,May,75.78,55.53
402,Arizona,4,1979,Jun,87.93,65.56
403,Arizona,4,1979,Jul,93.2,71.8
404,Arizona,4,1979,Aug,88.63,69.52
405,Arizona,4,1979,Sep,89.35,68.65
406,Arizona,4,1979,Oct,77.6,57.44
407,Arizona,4,1979,Nov,57.29,39.03
408,Arizona,4,1979,Dec,54.53,36.86
409,Arizona,4,1980,Jan,50.07,37.3
410,Arizona,4,1980,Feb,54.37,39.65
411,Arizona,4,1980,Mar,55.95,40.24
412,Arizona,4,1980,Apr,67.12,47.94
413,Arizona,4,1980,May,73.2,52.94
414,Arizona,4,1980,Jun,90.34,66.28
415,Arizona,4,1980,Jul,94.43,74.27
416,Arizona,4,1980,Aug,90.02,71.23
417,Arizona,4,1980,Sep,85.62,66.41
418,Arizona,4,1980,Oct,73.66,54.17
419,Arizona,4,1980,Nov,62.58,43.19
420,Arizona,4,1980,Dec,58.25,40.52
421,Arizona,4,1981,Jan,54.67,39.64
422,Arizona,4,1981,Feb,57.58,39.59
423,Arizona,4,1981,Mar,58.15,41.98
424,Arizona,4,1981,Apr,72.21,51.58
425,Arizona,4,1981,May,77.03,55.94
426,Arizona,4,1981,Jun,92.42,68.73
427,Arizona,4,1981,Jul,92.95,73.95
428,Arizona,4,1981,Aug,92.27,73.86
429,Arizona,4,1981,Sep,85.65,67.62
430,Arizona,4,1981,Oct,70.34,52.93
431,Arizona,4,1981,Nov,64.39,45.4
432,Arizona,4,1981,Dec,55.93,39.02
433,Arizona,4,1982,Jan,47.11,33.08
434,Arizona,4,1982,Feb,54,38.87
435,Arizona,4,1982,Mar,57.83,41.94
436,Arizona,4,1982,Apr,68.36,48.65
437,Arizona,4,1982,May,76.52,56.01
438,Arizona,4,1982,Jun,85.94,62.86
439,Arizona,4,1982,Jul,90.93,70.41
440,Arizona,4,1982,Aug,90.33,73.85
441,Arizona,4,1982,Sep,83.7,66.57
442,Arizona,4,1982,Oct,71.84,51.74
443,Arizona,4,1982,Nov,57.13,42.45
444,Arizona,4,1982,Dec,48.35,34.95
445,Arizona,4,1983,Jan,50.04,35.49
446,Arizona,4,1983,Feb,52.69,38.47
447,Arizona,4,1983,Mar,56.58,41.89
448,Arizona,4,1983,Apr,60.46,43.44
449,Arizona,4,1983,May,76.97,55.46
450,Arizona,4,1983,Jun,86.11,63.27
451,Arizona,4,1983,Jul,92.06,72.23
452,Arizona,4,1983,Aug,88.74,72.64
453,Arizona,4,1983,Sep,85.67,69.76
454,Arizona,4,1983,Oct,72.31,56.67
455,Arizona,4,1983,Nov,57.82,42.6
456,Arizona,4,1983,Dec,51.92,38.03
457,Arizona,4,1984,Jan,50.08,34.86
458,Arizona,4,1984,Feb,54.03,35.83
459,Arizona,4,1984,Mar,62.29,42.59
460,Arizona,4,1984,Apr,66.15,46.05
461,Arizona,4,1984,May,84.88,61.48
462,Arizona,4,1984,Jun,86.33,64.8
463,Arizona,4,1984,Jul,90.56,73.48
464,Arizona,4,1984,Aug,88.31,72.35
465,Arizona,4,1984,Sep,85.28,68.03
466,Arizona,4,1984,Oct,66.87,51.2
467,Arizona,4,1984,Nov,58.86,42.22
468,Arizona,4,1984,Dec,48.34,36.52
469,Arizona,4,1985,Jan,45.59,33.12
470,Arizona,4,1985,Feb,49.36,34.31
471,Arizona,4,1985,Mar,57.79,41.72
472,Arizona,4,1985,Apr,72.09,51.38
473,Arizona,4,1985,May,78.83,57.8
474,Arizona,4,1985,Jun,90.87,66.96
475,Arizona,4,1985,Jul,92.94,73.46
476,Arizona,4,1985,Aug,91.16,71.68
477,Arizona,4,1985,Sep,79.07,61.28
478,Arizona,4,1985,Oct,71.21,55.03
479,Arizona,4,1985,Nov,56.59,41.18
480,Arizona,4,1985,Dec,52.19,36.78
481,Arizona,4,1986,Jan,56.78,39.68
482,Arizona,4,1986,Feb,55.97,40.19
483,Arizona,4,1986,Mar,64.38,47.21
484,Arizona,4,1986,Apr,69.43,49.57
485,Arizona,4,1986,May,79.77,57.16
486,Arizona,4,1986,Jun,90,68
487,Arizona,4,1986,Jul,89.29,70.51
488,Arizona,4,1986,Aug,91.33,74.11
489,Arizona,4,1986,Sep,79.43,62.37
490,Arizona,4,1986,Oct,70.49,53.42
491,Arizona,4,1986,Nov,59.91,43.47
492,Arizona,4,1986,Dec,50.63,36.36
493,Arizona,4,1987,Jan,47.86,33.13
494,Arizona,4,1987,Feb,52.47,37.6
495,Arizona,4,1987,Mar,56.3,39.49
496,Arizona,4,1987,Apr,72.69,52.03
497,Arizona,4,1987,May,76.71,57.05
498,Arizona,4,1987,Jun,89.55,67.27
499,Arizona,4,1987,Jul,90.47,68.8
500,Arizona,4,1987,Aug,88.72,71.12
501,Arizona,4,1987,Sep,84.11,65.71
502,Arizona,4,1987,Oct,76.17,59.24
503,Arizona,4,1987,Nov,57.81,41.96
504,Arizona,4,1987,Dec,47.43,33.29
505,Arizona,4,1988,Jan,47.81,32.83
506,Arizona,4,1988,Feb,55.59,38.8
507,Arizona,4,1988,Mar,61.84,41.88
508,Arizona,4,1988,Apr,68.25,48.5
509,Arizona,4,1988,May,77.57,55.74
510,Arizona,4,1988,Jun,89.7,67.18
511,Arizona,4,1988,Jul,92.64,73.03
512,Arizona,4,1988,Aug,88.78,72.05
513,Arizona,4,1988,Sep,83.42,64.47
514,Arizona,4,1988,Oct,78.5,60.2
515,Arizona,4,1988,Nov,60.11,42.37
516,Arizona,4,1988,Dec,49.52,33.24
517,Arizona,4,1989,Jan,46.15,31.21
518,Arizona,4,1989,Feb,55.07,39.03
519,Arizona,4,1989,Mar,67.02,46.58
520,Arizona,4,1989,Apr,77.43,54.79
521,Arizona,4,1989,May,80.54,57.26
522,Arizona,4,1989,Jun,89,64.77
523,Arizona,4,1989,Jul,93.75,73.15
524,Arizona,4,1989,Aug,88.49,69.59
525,Arizona,4,1989,Sep,86.01,65.64
526,Arizona,4,1989,Oct,73.46,54.65
527,Arizona,4,1989,Nov,63.25,43.37
528,Arizona,4,1989,Dec,54.35,34.78
529,Arizona,4,1990,Jan,50.04,33.79
530,Arizona,4,1990,Feb,51.48,35.37
531,Arizona,4,1990,Mar,62.31,44.9
532,Arizona,4,1990,Apr,71.47,52.23
533,Arizona,4,1990,May,77.13,54.82
534,Arizona,4,1990,Jun,91.48,67.39
535,Arizona,4,1990,Jul,90.43,71.94
536,Arizona,4,1990,Aug,87.46,68.39
537,Arizona,4,1990,Sep,83.69,67.51
538,Arizona,4,1990,Oct,74.86,54.84
539,Arizona,4,1990,Nov,61.29,42.84
540,Arizona,4,1990,Dec,46.95,31.14
541,Arizona,4,1991,Jan,48.61,34.29
542,Arizona,4,1991,Feb,59.46,41.49
543,Arizona,4,1991,Mar,54.24,38.29
544,Arizona,4,1991,Apr,67.56,46.51
545,Arizona,4,1991,May,75.76,53.12
546,Arizona,4,1991,Jun,85.1,62.57
547,Arizona,4,1991,Jul,91.08,70.49
548,Arizona,4,1991,Aug,90.25,71.75
549,Arizona,4,1991,Sep,84.69,66.75
550,Arizona,4,1991,Oct,76.61,57.21
551,Arizona,4,1991,Nov,59.4,42.39
552,Arizona,4,1991,Dec,50.67,37.46
553,Arizona,4,1992,Jan,47.11,32.9
554,Arizona,4,1992,Feb,55.07,40.58
555,Arizona,4,1992,Mar,58.53,43.7
556,Arizona,4,1992,Apr,74.2,53.46
557,Arizona,4,1992,May,79.41,60.48
558,Arizona,4,1992,Jun,86.58,64.64
559,Arizona,4,1992,Jul,89.75,69.76
560,Arizona,4,1992,Aug,88.81,71.43
561,Arizona,4,1992,Sep,86.22,66.91
562,Arizona,4,1992,Oct,75.99,57.47
563,Arizona,4,1992,Nov,56.07,38.52
564,Arizona,4,1992,Dec,46.7,33.77
565,Arizona,4,1993,Jan,49.51,37.69
566,Arizona,4,1993,Feb,51.41,38.75
567,Arizona,4,1993,Mar,62.39,45.42
568,Arizona,4,1993,Apr,70.53,49.96
569,Arizona,4,1993,May,80.1,58.86
570,Arizona,4,1993,Jun,87.01,64
571,Arizona,4,1993,Jul,89.74,67.56
572,Arizona,4,1993,Aug,88.77,70.87
573,Arizona,4,1993,Sep,84.09,64.28
574,Arizona,4,1993,Oct,72.54,54.91
575,Arizona,4,1993,Nov,57.85,41.31
576,Arizona,4,1993,Dec,51.94,35.74
577,Arizona,4,1994,Jan,54.28,36.54
578,Arizona,4,1994,Feb,51.94,36.66
579,Arizona,4,1994,Mar,63.65,45.56
580,Arizona,4,1994,Apr,69.87,50.51
581,Arizona,4,1994,May,78.3,57.01
582,Arizona,4,1994,Jun,92.97,69.18
583,Arizona,4,1994,Jul,94.06,72.29
584,Arizona,4,1994,Aug,93.67,74.46
585,Arizona,4,1994,Sep,86.28,67.8
586,Arizona,4,1994,Oct,71.02,53.75
587,Arizona,4,1994,Nov,55.29,38.8
588,Arizona,4,1994,Dec,52.47,37.76
